Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
6216,0.598551,-0.59855,0.59855,0.516913252,0.180114271,0.760482365,-0.013238439,-0.008678532,0.024417565
6217,-0.598551,0,-0.59855,0.508615291,0.176697452,0.759018043,-0.013238439,-0.008678532,0.024417565
6218,0.598551,-0.59855,-0.598551,0.516425178,0.174256881,0.759506218,-0.013238439,-0.008678532,0.024417565
6219,0,-0.598551,0.598551,0.519353823,0.164006524,0.747303262,-0.01250297,-0.009414001,0.024858846
6220,0.59855,-0.59855,-0.598551,0.51544893,0.174256881,0.736076656,-0.01250297,-0.009414001,0.024858846
6221,-0.59855,-1.197101,0,0.512520183,0.172304383,0.757065647,-0.01250297,-0.009414001,0.024858846
6222,-0.598551,1.795651,-0.59855,0.514472681,0.179138022,0.758529969,-0.01250297,-0.009414001,0.024858846
6223,-0.59855,0.598551,0.59855,0.514960856,0.16839949,0.768780326,-0.012797158,-0.009414001,0.02500594
6224,0,0,0,0.518865749,0.182066667,0.761458614,-0.012797158,-0.009414001,0.02500594
6225,0,-0.598551,0.598551,0.514472681,0.165958919,0.750720082,-0.012797158,-0.009414001,0.02500594
6226,0,0.598551,-0.598551,0.509103466,0.169375739,0.760482365,-0.012944251,-0.009266907,0.024858846
6227,-0.59855,-1.197101,0.598551,0.510079613,0.170351988,0.76097054,-0.012944251,-0.009266907,0.024858846
6228,1.1971,-0.598551,-0.598551,0.503734149,0.173768807,0.759018043,-0.012944251,-0.009266907,0.024858846
6229,-0.59855,-0.59855,0,0.514472681,0.180114271,0.774149643,-0.012944251,-0.009266907,0.024858846
6230,0.59855,0,1.197101,0.52130632,0.182066667,0.736564832,-0.012797158,-0.009414001,0.024711752
6231,0,0,-0.59855,0.510079613,0.176697452,0.751208257,-0.012797158,-0.009414001,0.024711752
6232,-0.59855,0.59855,-0.598551,0.521794393,0.169863812,0.755601223,-0.012797158,-0.009414001,0.024711752
6233,0.59855,0,-0.59855,0.519841998,0.179138022,0.746327115,-0.012797158,-0.009414001,0.024711752
6234,0,-0.59855,0.59855,0.52130632,0.165958919,0.763411111,-0.013385533,-0.009266907,0.025447221
6235,0.598551,0,0,0.511544037,0.185483486,0.75511315,-0.013385533,-0.009266907,0.025447221
6236,-0.598551,0,0,0.503734149,0.180114271,0.761946789,-0.013385533,-0.009266907,0.025447221
6237,1.795652,-0.598551,0.598551,0.510079613,0.186459735,0.760482365,-0.013385533,-0.009266907,0.025447221
6238,-1.197101,-0.59855,0,0.514472681,0.179138022,0.744862691,-0.012797158,-0.008825626,0.024417565
6239,0.59855,-0.59855,-1.197101,0.517889501,0.17181631,0.744862691,-0.012797158,-0.008825626,0.024417565
6240,0,0.59855,0,0.520818145,0.172792559,0.757065647,-0.012797158,-0.008825626,0.024417565
6241,-1.197101,1.197101,0.59855,0.521794393,0.174744954,0.749255759,-0.013385533,-0.008825626,0.024858846
6242,-1.1971,0.59855,0,0.510079613,0.175233129,0.747791437,-0.013385533,-0.008825626,0.024858846
6243,0,0,0,0.513984608,0.168887666,0.753648828,-0.013385533,-0.008825626,0.024858846
6244,0,0,0.598551,0.516913252,0.175721203,0.759994292,-0.013385533,-0.008825626,0.024858846
6245,-0.598551,0.598551,0.59855,0.516913252,0.179626096,0.747791437,-0.012797158,-0.008678532,0.024564659
6246,0,0.59855,0,0.518865749,0.173280632,0.766827931,-0.012797158,-0.008678532,0.024564659
6247,0.598551,-1.795651,-0.59855,0.511055861,0.179626096,0.749255759,-0.012797158,-0.008678532,0.024564659
6248,0.59855,-1.197101,-0.598551,0.517889501,0.170351988,0.749255759,-0.012797158,-0.008678532,0.024564659
6249,1.197101,-0.59855,0.598551,0.514472681,0.16839949,0.751208257,-0.01367972,-0.008825626,0.024711752
6250,0.59855,0.59855,0.59855,0.515937003,0.171328236,0.745350866,-0.01367972,-0.008825626,0.024711752
6251,-0.59855,0.59855,-0.59855,0.517889501,0.172304383,0.75169633,-0.01367972,-0.008825626,0.024711752
6252,-0.598551,0.598551,-0.598551,0.521794393,0.173280632,0.759506218,-0.01367972,-0.008825626,0.024711752
6253,0,0.59855,0,0.51203211,0.176697452,0.770244648,-0.013385533,-0.008678532,0.024711752
6254,1.197101,-0.59855,-0.59855,0.514960856,0.169375739,0.761946789,-0.013385533,-0.008678532,0.024711752
6255,1.795651,0,-0.598551,0.511055861,0.171328236,0.758529969,-0.013385533,-0.008678532,0.024711752
6256,0.598551,0,-1.1971,0.505686646,0.174256881,0.75169633,-0.013238439,-0.009119813,0.024711752
6257,0,0,1.1971,0.518377574,0.177185525,0.747791437,-0.013238439,-0.009119813,0.024711752
6258,-0.598551,0,-0.59855,0.517889501,0.172792559,0.755601223,-0.013238439,-0.009119813,0.024711752
6259,-1.1971,1.795651,0,0.518865749,0.177185525,0.75169633,-0.013238439,-0.009119813,0.024711752
6260,-1.795652,0,0.59855,0.512520183,0.173768807,0.757065647,-0.013826814,-0.00897272,0.024711752
6261,0,0.598551,0.598551,0.513984608,0.17181631,0.75511315,-0.013826814,-0.00897272,0.024711752
6262,-0.59855,-1.197101,0,0.515937003,0.183042915,0.740469725,-0.013826814,-0.00897272,0.024711752
6263,-0.59855,0,0.59855,0.511055861,0.177185525,0.745350866,-0.013826814,-0.00897272,0.024711752
6264,0.59855,-0.598551,0.598551,0.516913252,0.176209378,0.752672579,-0.013532626,-0.00897272,0.02500594
6265,1.795651,-1.197101,-0.598551,0.523746891,0.173768807,0.739981549,-0.013532626,-0.00897272,0.02500594
6266,-0.59855,-0.59855,0,0.518865749,0.169863812,0.76097054,-0.013532626,-0.00897272,0.02500594
6267,-0.598551,-0.59855,0,0.513984608,0.175233129,0.763899185,-0.013532626,-0.00897272,0.02500594
6268,-0.59855,1.1971,0,0.518377574,0.183531091,0.759018043,-0.012944251,-0.00897272,0.024417565
6269,-1.197101,0.598551,0.598551,0.517401427,0.182554842,0.756089399,-0.012944251,-0.00897272,0.024417565
6270,-0.598401,0.59855,0,0.523258716,0.185483486,0.755601223,-0.012944251,-0.00897272,0.024417565
6271,-0.59855,0,0.59855,0.513008359,0.175233129,0.757065647,-0.012944251,-0.008825626,0.024711752
6272,-0.59855,0.598551,0,0.51544893,0.174744954,0.740957798,-0.012944251,-0.008825626,0.024711752
6273,0,-0.598551,0,0.509103466,0.173768807,0.75169633,-0.012944251,-0.008825626,0.024711752
6274,-0.598551,-0.59855,0.59855,0.521794393,0.18109052,0.760482365,-0.012944251,-0.008825626,0.024711752
6275,0.598551,0.59855,0,0.517401427,0.174256881,0.754136901,-0.012797158,-0.008531438,0.024564659
6276,0,0,-0.59855,0.511544037,0.173768807,0.751208257,-0.012797158,-0.008531438,0.024564659
6277,0,-0.59855,0,0.511544037,0.178649949,0.744374618,-0.012797158,-0.008531438,0.024564659
6278,0,-0.598551,0.59855,0.520818145,0.1776737,0.773173394,-0.012797158,-0.008531438,0.024564659
6279,0,0,0.598551,0.514960856,0.168887666,0.76097054,-0.012944251,-0.009266907,0.024417565
6280,0.59855,0.598551,-0.598551,0.521794393,0.1776737,0.752184506,-0.012944251,-0.009266907,0.024417565
6281,0,0,-1.1971,0.526675535,0.173768807,0.746815189,-0.012944251,-0.009266907,0.024417565
6282,0,0.59855,-0.598551,0.515937003,0.175233129,0.756089399,-0.012944251,-0.009266907,0.024417565
6283,0,1.795652,0,0.521794393,0.172792559,0.747791437,-0.012650064,-0.009119813,0.02500594
6284,-1.197101,1.1971,0,0.513984608,0.179626096,0.748767686,-0.012650064,-0.009119813,0.02500594
6285,-1.197101,1.795652,0.598551,0.518865749,0.174256881,0.747791437,-0.012650064,-0.009119813,0.02500594
6286,0,0.59855,0.59855,0.51544893,0.178161774,0.75169633,-0.013238439,-0.008678532,0.025300128
6287,-1.795651,2.394202,0,0.513984608,0.179138022,0.750232008,-0.013238439,-0.008678532,0.025300128
6288,-0.59855,0,-0.59855,0.520818145,0.182554842,0.756089399,-0.013238439,-0.008678532,0.025300128
6289,0.59855,-1.197101,0.59855,0.517889501,0.18109052,0.759994292,-0.013238439,-0.008678532,0.025300128
6290,0,-0.598551,0,0.517401427,0.174744954,0.760482365,-0.012650064,-0.009561095,0.02500594
6291,-0.59855,-0.59855,0,0.508615291,0.176697452,0.747791437,-0.012650064,-0.009561095,0.02500594
6292,1.795651,-0.59855,0,0.514960856,0.172304383,0.751208257,-0.012650064,-0.009561095,0.02500594
6293,0.59855,-0.598551,-0.59855,0.518377574,0.174256881,0.766827931,-0.012650064,-0.009561095,0.02500594
6294,0.598551,0.598551,0,0.508127217,0.180602345,0.757065647,-0.013385533,-0.009561095,0.025300128
6295,-0.598551,-0.598551,0.59855,0.518377574,0.181578593,0.75169633,-0.013385533,-0.009561095,0.025300128
6296,-1.197101,-0.59855,-0.59855,0.52472314,0.173768807,0.753648828,-0.013385533,-0.009561095,0.025300128
6297,0.598551,0,1.1971,0.516425178,0.174744954,0.755601223,-0.013385533,-0.009561095,0.025300128
6298,0,-0.598551,-0.59855,0.511055861,0.172792559,0.753648828,-0.013532626,-0.009708189,0.024270471
6299,0,0,0,0.51544893,0.175233129,0.744862691,-0.013532626,-0.009708189,0.024270471
6300,0,-0.59855,0.59855,0.511544037,0.177185525,0.756577472,-0.013532626,-0.009708189,0.024270471
6301,0.59855,-0.59855,-1.1971,0.513008359,0.171328236,0.750720082,-0.013826814,-0.009266907,0.024564659
6302,0,0.59855,-0.598551,0.511544037,0.174256881,0.755601223,-0.013826814,-0.009266907,0.024564659
6303,-0.59855,0,1.197101,0.511544037,0.170840061,0.765851682,-0.013826814,-0.009266907,0.024564659
6304,0,-0.59855,0.59855,0.52130632,0.170351988,0.763411111,-0.013826814,-0.009266907,0.024564659
6305,0,0.59855,0,0.520818145,0.172304383,0.756089399,-0.013385533,-0.008678532,0.024711752
6306,0.59855,0.59855,0,0.516913252,0.176209378,0.760482365,-0.013385533,-0.008678532,0.024711752
6307,-0.59855,1.197101,0,0.516425178,0.169863812,0.753648828,-0.013385533,-0.008678532,0.024711752
6308,-0.598551,0,0,0.51203211,0.16839949,0.74583894,-0.013385533,-0.008678532,0.024711752
6309,-0.59855,0,0,0.517401427,0.175721203,0.759018043,-0.013385533,-0.009266907,0.025153034
6310,-0.59855,1.197101,0.598551,0.515937003,0.175233129,0.76438736,-0.013385533,-0.009266907,0.025153034
6311,0,0,0,0.510079613,0.167911417,0.753648828,-0.013385533,-0.009266907,0.025153034
6312,0.59855,-1.795651,0,0.517401427,0.170840061,0.750232008,-0.013385533,-0.009266907,0.025153034
6313,1.197101,-0.598551,-0.598551,0.522770642,0.172304383,0.747791437,-0.013091345,-0.00897272,0.02500594
6314,0.59855,0,0,0.508615291,0.174744954,0.754625076,-0.013091345,-0.00897272,0.02500594
6315,0.598551,-1.1971,-0.59855,0.518377574,0.178161774,0.761946789,-0.013091345,-0.00897272,0.02500594
6316,0.59855,0,0,0.518377574,0.175721203,0.752672579,-0.012944251,-0.008678532,0.02500594
6317,0.598551,0,-0.59855,0.517889501,0.172304383,0.75169633,-0.012944251,-0.008678532,0.02500594
6318,-0.598551,0,0,0.519353823,0.176209378,0.760482365,-0.012944251,-0.008678532,0.02500594
6319,0.598551,0,0.59855,0.517889501,0.179626096,0.747303262,-0.012944251,-0.008678532,0.02500594
6320,0,0,0,0.504222324,0.178161774,0.752672579,-0.012944251,-0.008531438,0.024564659
6321,-1.197101,0,0,0.510079613,0.169375739,0.754625076,-0.012944251,-0.008531438,0.024564659
6322,0,0.59855,0.59855,0.514960856,0.170840061,0.760482365,-0.012944251,-0.008531438,0.024564659
6323,0.59855,-0.59855,0,0.516913252,0.172792559,0.771220897,-0.012944251,-0.008531438,0.024564659
6324,-0.59855,-1.197101,0,0.514472681,0.17181631,0.766827931,-0.012355876,-0.010002376,0.024270471
6325,0,0,0.598551,0.518377574,0.16839949,0.761946789,-0.012355876,-0.010002376,0.024270471
6326,0.59855,0.59855,-0.598551,0.511544037,0.174256881,0.761946789,-0.012355876,-0.010002376,0.024270471
6327,1.197101,-1.197101,1.197101,0.517889501,0.172304383,0.763899185,-0.012355876,-0.010002376,0.024270471
6328,0,-0.59855,-0.59855,0.523258716,0.172304383,0.749743935,-0.01250297,-0.009266907,0.02500594
6329,0.59855,-1.197101,0,0.508615291,0.170351988,0.752184506,-0.01250297,-0.009266907,0.02500594
6330,0.598401,-0.59855,0,0.525699286,0.175721203,0.76097054,-0.01250297,-0.009266907,0.02500594
6331,-0.598401,0.59855,0,0.526187462,0.171328236,0.744862691,-0.013091345,-0.009266907,0.024858846
6332,-1.1971,-1.197101,-0.598551,0.52472314,0.176209378,0.765851682,-0.013091345,-0.009266907,0.024858846
6333,1.1971,0.598551,0,0.51544893,0.167911417,0.759506218,-0.013091345,-0.009266907,0.024858846
6334,0,0.59855,-0.59855,0.520818145,0.179626096,0.756089399,-0.013091345,-0.009266907,0.024858846
6335,0,1.197101,0.59855,0.514472681,0.173768807,0.74583894,-0.01367972,-0.009414001,0.02500594
6336,-1.1971,1.795651,-1.1971,0.520330071,0.175233129,0.755601223,-0.01367972,-0.009414001,0.02500594
6337,-0.598551,1.197101,0,0.511055861,0.179138022,0.747303262,-0.01367972,-0.009414001,0.02500594
6338,0.598551,1.795651,0,0.517889501,0.1776737,0.760482365,-0.01367972,-0.009414001,0.02500594
6339,-0.598551,1.795651,-0.598551,0.509103466,0.1776737,0.744862691,-0.013238439,-0.00897272,0.024711752
6340,-1.197101,0,0,0.519353823,0.160589704,0.750232008,-0.013238439,-0.00897272,0.024711752
6341,-0.59855,0.598551,0,0.51203211,0.175233129,0.757065647,-0.013238439,-0.00897272,0.024711752
6342,-0.598551,0.59855,-1.197101,0.516913252,0.170840061,0.761946789,-0.013238439,-0.00897272,0.024711752
6343,0,0.598551,0.598551,0.513984608,0.169863812,0.756577472,-0.012944251,-0.008678532,0.024711752
6344,0,-0.598551,0.59855,0.518377574,0.170840061,0.757553721,-0.012944251,-0.008678532,0.024711752
6345,-0.59855,0,-0.59855,0.509103466,0.174744954,0.759506218,-0.012944251,-0.008678532,0.024711752
6346,-0.59855,0,0,0.519841998,0.170351988,0.768780326,-0.013238439,-0.00897272,0.024858846
6347,0.59855,0.598551,0,0.516913252,0.169863812,0.770244648,-0.013238439,-0.00897272,0.024858846
6348,0.59855,1.197101,0,0.514960856,0.1776737,0.766827931,-0.013238439,-0.00897272,0.024858846
6349,-0.59855,1.1971,-1.197101,0.507150968,0.178161774,0.749743935,-0.013238439,-0.00897272,0.024858846
6350,-1.795651,0.598551,0.59855,0.516425178,0.178649949,0.75169633,-0.013238439,-0.009119813,0.024711752
6351,1.197101,0.59855,-0.59855,0.513008359,0.174744954,0.756089399,-0.013238439,-0.009119813,0.024711752
6352,0,0,0.59855,0.513984608,0.169863812,0.749255759,-0.013238439,-0.009119813,0.024711752
6353,0,-1.197101,-0.59855,0.510079613,0.172304383,0.749743935,-0.013238439,-0.009119813,0.024711752
6354,0,0,0.59855,0.508127217,0.170840061,0.753648828,-0.012797158,-0.00897272,0.024564659
6355,0.59855,-1.795651,0,0.513984608,0.180602345,0.753648828,-0.012797158,-0.00897272,0.024564659
6356,0,0.598551,0,0.512520183,0.179138022,0.74242212,-0.012797158,-0.00897272,0.024564659
6357,0.59855,0,0,0.51544893,0.177185525,0.759506218,-0.012797158,-0.00897272,0.024564659
6358,-0.59855,-0.598551,1.197101,0.517889501,0.172304383,0.757065647,-0.012797158,-0.008825626,0.02500594
6359,0,-0.59855,0,0.512520183,0.173768807,0.769756575,-0.012797158,-0.008825626,0.02500594
6360,1.795651,1.197101,-0.59855,0.515937003,0.176697452,0.752184506,-0.012797158,-0.008825626,0.02500594
6361,-1.197101,-0.598551,0,0.511055861,0.176209378,0.76097054,-0.013238439,-0.008825626,0.024270471
6362,-0.59855,0.598551,0,0.513008359,0.174256881,0.749255759,-0.013238439,-0.008825626,0.024270471
6363,0.59855,0,-1.197101,0.51544893,0.169863812,0.754625076,-0.013238439,-0.008825626,0.024270471
6364,0,-0.598551,1.197101,0.509103466,0.174744954,0.76438736,-0.013238439,-0.008825626,0.024270471
6365,0.598551,-0.59855,0,0.511055861,0.163030275,0.744862691,-0.013091345,-0.009119813,0.024711752
6366,1.197101,0,0,0.515937003,0.175721203,0.755601223,-0.013091345,-0.009119813,0.024711752
6367,-0.598551,-0.598551,0.59855,0.513984608,0.169863812,0.74242212,-0.013091345,-0.009119813,0.024711752
6368,0,0,-0.59855,0.511544037,0.166447095,0.762434862,-0.013091345,-0.009119813,0.024711752
6369,-0.59855,0.598551,0,0.510567788,0.176697452,0.758529969,-0.013238439,-0.009119813,0.024564659
6370,0,0,-0.598551,0.519841998,0.169863812,0.751208257,-0.013238439,-0.009119813,0.024564659
6371,-0.598551,0.59855,0.598551,0.514960856,0.173280632,0.760482365,-0.013238439,-0.009119813,0.024564659
6372,0,0,-0.598551,0.511055861,0.171328236,0.769268502,-0.013238439,-0.009119813,0.024564659
6373,0,0.598551,0,0.512520183,0.179626096,0.744374618,-0.012355876,-0.009119813,0.025300128
6374,0.598551,-0.598551,0.598551,0.516425178,0.167423242,0.768292253,-0.012355876,-0.009119813,0.025300128
6375,0.59855,0,0,0.508127217,0.173280632,0.760482365,-0.012355876,-0.009119813,0.025300128
6376,-1.197101,0.598551,0,0.519841998,0.175233129,0.764875433,-0.012650064,-0.009119813,0.024417565
6377,1.197101,0.59855,0,0.508127217,0.177185525,0.757065647,-0.012650064,-0.009119813,0.024417565
6378,0,0,-0.598551,0.516425178,0.168887666,0.76438736,-0.012650064,-0.009119813,0.024417565
6379,0,-0.59855,-0.59855,0.51203211,0.176697452,0.732659837,-0.012650064,-0.009119813,0.024417565
6380,0,0,0.59855,0.514960856,0.16839949,0.751208257,-0.013238439,-0.008531438,0.024858846
6381,0,-1.197101,0,0.516425178,0.174744954,0.76097054,-0.013238439,-0.008531438,0.024858846
6382,0.598551,0,0.598551,0.512520183,0.166935168,0.751208257,-0.013238439,-0.008531438,0.024858846
6383,0.59855,-0.598551,-0.598551,0.510079613,0.170351988,0.748767686,-0.013238439,-0.008531438,0.024858846
6384,-0.59855,0,-0.59855,0.515937003,0.166447095,0.761946789,-0.013532626,-0.008678532,0.023682096
6385,0.59855,-0.59855,1.197101,0.518377574,0.176697452,0.763899185,-0.013532626,-0.008678532,0.023682096
6386,0.598551,-0.598551,0,0.500317329,0.169863812,0.75169633,-0.013532626,-0.008678532,0.023682096
6387,0.59855,-1.1971,0,0.508127217,0.171328236,0.759018043,-0.013532626,-0.008678532,0.023682096
6388,0,-1.197101,0.59855,0.508127217,0.172304383,0.751208257,-0.012650064,-0.008825626,0.024417565
6389,1.196951,-0.598551,0.598551,0.518377574,0.167911417,0.746327115,-0.012650064,-0.008825626,0.024417565
6390,0,-0.59855,-0.598551,0.511055861,0.166447095,0.754136901,-0.012650064,-0.008825626,0.024417565
6391,0.598551,-0.59855,0,0.516425178,0.177185525,0.750232008,-0.012650064,-0.008825626,0.024417565
6392,-0.598551,0,0,0.513984608,0.174744954,0.762434862,-0.01250297,-0.009119813,0.024858846
6393,0.598551,0,0,0.518865749,0.164982671,0.759994292,-0.01250297,-0.009119813,0.024858846
6394,0,-1.197101,-0.59855,0.514472681,0.172792559,0.742910296,-0.01250297,-0.009119813,0.024858846
6395,0,-0.598551,0.59855,0.511055861,0.170840061,0.753648828,-0.012944251,-0.008678532,0.024564659
6396,0,0.598551,0,0.511544037,0.175233129,0.768292253,-0.012944251,-0.008678532,0.024564659
6397,0,0.59855,0.598551,0.515937003,0.176209378,0.759018043,-0.012944251,-0.008678532,0.024564659
6398,-1.196952,0.598551,-0.598551,0.514960856,0.175233129,0.763411111,-0.012944251,-0.008678532,0.024564659
6399,-0.59855,0.59855,0,0.515937003,0.177185525,0.743886544,-0.012650064,-0.008678532,0.024270471
6400,0.59855,0.59855,0,0.516425178,0.169375739,0.752184506,-0.012650064,-0.008678532,0.024270471
6401,-1.1971,0.598551,0,0.520818145,0.167911417,0.751208257,-0.012650064,-0.008678532,0.024270471
6402,0,-0.598551,0,0.507150968,0.167911417,0.749743935,-0.012650064,-0.008678532,0.024270471
6403,1.1971,0.598551,0.598551,0.511544037,0.170351988,0.762434862,-0.012797158,-0.00897272,0.024417565
6404,-1.1971,0.59855,-0.598551,0.505198471,0.16839949,0.749255759,-0.012797158,-0.00897272,0.024417565
6405,0.59855,-0.59855,-0.59855,0.513984608,0.176697452,0.744862691,-0.012797158,-0.00897272,0.024417565
6406,0.59855,-1.197101,0,0.509591539,0.165958919,0.767316004,-0.012797158,-0.00897272,0.024417565
6407,0,0.59855,0.59855,0.505686646,0.165470846,0.750720082,-0.01250297,-0.008825626,0.024123377
6408,0,-0.59855,0,0.509103466,0.172792559,0.771220897,-0.01250297,-0.008825626,0.024123377
6409,0.598401,-0.59855,0.598551,0.505198471,0.173768807,0.765851682,-0.01250297,-0.008825626,0.024123377
6410,-0.598401,-0.598551,0,0.515937003,0.17181631,0.766827931,-0.012797158,-0.008678532,0.024270471
6411,0.598401,0,0,0.511055861,0.173280632,0.754625076,-0.012797158,-0.008678532,0.024270471
6412,-1.196951,1.197101,-0.598551,0.514472681,0.17181631,0.744862691,-0.012797158,-0.008678532,0.024270471
6413,0.59855,0,0.598551,0.519841998,0.164494597,0.75169633,-0.012797158,-0.008678532,0.024270471
6414,0,0.59855,-0.598551,0.506662895,0.172792559,0.758529969,-0.013091345,-0.009119813,0.024270471
